asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
146,400.811362502,402.284466083,399.579231262,404.164060918,405.760444559,403.062316894,408.294739313,410.320953369,407.000416682,401.491835046,403.787639911,397.66414701,ADM3,MLI_ADM3_1_3_3_146,Boron,ADM3,3,146,MLI,146
147,401.376012031,402.340179443,401.179218581,407.830171319,408.31136322,407.17664987,409.007669199,409.168913531,408.820701599,404.232442017,405.310783386,403.679945882,ADM3,MLI_ADM3_1_3_3_147,Bladie-Tiemala,ADM3,3,147,MLI,147
148,401.819121121,402.885498047,400.495542287,407.725547671,409.16192627,405.348632812,408.823227471,408.975130553,408.474704904,403.046571312,404.151082108,402.239318103,ADM3,MLI_ADM3_1_3_3_148,Faragouaran,ADM3,3,148,MLI,148
149,399.200007366,400.947502136,396.003276312,406.362537418,408.045878819,404.545120966,405.562133784,407.202946496,404.013849895,403.893652832,405.393526517,401.894515991,ADM3,MLI_ADM3_1_3_3_149,Monimpebougou,ADM3,3,149,MLI,149
150,397.730325091,399.459209443,396.003276312,405.399656215,406.245244344,405.110115051,405.477971222,408.426383344,403.903167725,403.323992459,405.404278564,401.732071488,ADM3,MLI_ADM3_1_3_3_150,Macina,ADM3,3,150,MLI,150
151,400.23278624,400.85534668,399.218104772,405.587360355,406.777331034,404.623481302,405.944373916,406.899334717,405.08673172,404.226028811,405.685745966,403.158671061,ADM3,MLI_ADM3_1_3_3_151,Kolongo,ADM3,3,151,MLI,151
152,398.900559438,399.459209443,398.080793769,405.44992716,405.814844186,405.417217809,406.804543001,407.253649902,404.439743042,405.493213037,405.685745966,404.02367573,ADM3,MLI_ADM3_1_3_3_152,Kokry Centre,ADM3,3,152,MLI,152
153,396.932469643,397.760735689,396.530558723,405.34043282,405.453531119,405.13691972,407.655569148,408.126177442,406.653454478,403.097871938,403.467120166,402.27183802,ADM3,MLI_ADM3_1_3_3_153,Folomana,ADM3,3,153,MLI,153
154,399.586453205,400.585021973,398.698966815,406.025509329,406.607960292,405.450868337,405.669350676,406.899334717,404.708030701,404.400764566,405.685745966,403.158671061,ADM3,MLI_ADM3_1_3_3_154,Boky Were,ADM3,3,154,MLI,154
155,401.206710681,405.773040771,395.966080401,405.936523844,407.877288818,403.76596202,409.161306995,410.325277965,407.899983146,404.039367193,405.132385254,402.301493327,ADM3,MLI_ADM3_1_3_3_155,Tominian,ADM3,3,155,MLI,155
156,401.489691495,403.181915283,400.244237052,405.903051172,407.360595703,403.701628367,408.82462772,409.048545837,408.648666382,403.603390359,405.256193373,400.826141358,ADM3,MLI_ADM3_1_3_3_156,Djenne Commune,ADM3,3,156,MLI,156
157,400.657174796,403.181915283,399.922314679,404.848369041,407.360595703,403.671799796,409.295879904,409.939849853,408.679878235,405.600721363,406.84591919,400.826141358,ADM3,MLI_ADM3_1_3_3_157,Pondori,ADM3,3,157,MLI,157
158,398.60044098,400.504086702,394.99067688,406.20434537,408.707824707,403.671799796,409.962506425,411.116704305,408.713493796,404.841625273,406.84591919,404.066741943,ADM3,MLI_ADM3_1_3_3_158,Nema Badenyakafo,ADM3,3,158,MLI,158
159,401.649545634,402.09262347,400.522404989,404.726773666,406.072756048,403.497076737,408.762099386,409.048545837,408.617454529,403.518178352,404.300674185,401.64394767,ADM3,MLI_ADM3_1_3_3_159,Madiama,ADM3,3,159,MLI,159
160,400.801183199,401.269424197,400.244237052,404.79477778,404.987320484,404.577480498,409.117502179,409.407462667,408.754541795,403.167512829,404.290072931,400.826141358,ADM3,MLI_ADM3_1_3_3_160,Derrary,ADM3,3,160,MLI,160
161,399.009483101,399.38055423,398.786193848,405.549612777,405.985192261,405.394564721,406.878142113,408.018404643,406.264551163,405.049576331,405.286934565,404.663553874,ADM3,MLI_ADM3_1_3_3_161,Douentza Commune,ADM3,3,161,MLI,161
162,398.799330963,398.891757541,398.585746257,404.775138263,405.394564721,404.453363015,405.645877015,406.920471191,404.947977702,403.214474541,405.228383382,402.088245059,ADM3,MLI_ADM3_1_3_3_162,Tedie,ADM3,3,162,MLI,162
163,400.30035263,403.102142334,399.220919598,405.467503414,409.692108154,400.597686463,408.864249223,409.627258301,408.114227295,404.420019853,406.310035706,400.190897625,ADM3,MLI_ADM3_1_3_3_163,Mondoro,ADM3,3,163,MLI,163
164,399.400225935,400.034033605,398.695980496,405.674480146,406.81518425,404.805014128,406.83143056,408.21484375,405.532669067,403.89466537,404.888020106,402.010796017,ADM3,MLI_ADM3_1_3_3_164,Korarou,ADM3,3,164,MLI,164
165,399.008754711,399.420247487,398.85121638,406.100353094,406.780192057,405.3244222,407.481757619,408.929529705,406.264551163,405.245712565,405.404036931,404.401497977,ADM3,MLI_ADM3_1_3_3_165,Kerena,ADM3,3,165,MLI,165
