asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,NAME,Level,adm_int,feature_id,iso,gqid
44,399.160139246,401.293491908,396.481994629,405.143226212,407.801671346,402.176236557,405.404166476,407.593812306,404.118347168,401.589683522,404.763656617,399.79716761,ADM3,DZA_ADM3_1_3_3_44,Hassi Fehal,ADM3,3,44,DZA,44
45,400.760997239,401.936645508,399.914435562,404.807618944,407.278377727,403.780784205,407.51707894,408.285383175,406.921456231,400.619710998,403.819494177,400.118972778,ADM3,DZA_ADM3_1_3_3_45,Boutlelis,ADM3,3,45,DZA,45
46,399.801571603,400.641897762,399.18568011,406.030264849,407.246781006,405.313059489,406.214952925,408.260837389,403.996199996,403.369471395,404.734970093,401.731922621,ADM3,DZA_ADM3_1_3_3_46,Aïn Abid,ADM3,3,46,DZA,46
47,402.437293476,402.818052165,401.161539612,405.497574717,405.719541423,405.202603992,405.316164592,406.167991638,404.800158818,398.59672835,399.328577912,398.314561208,ADM3,DZA_ADM3_1_3_3_47,Boghni,ADM3,3,47,DZA,47
48,399.129065091,399.853586865,398.24601237,404.518934879,404.881194324,404.044737074,409.001612044,409.212234497,408.739813668,405.335821913,405.385024176,405.031954679,ADM3,DZA_ADM3_1_3_3_48,Kalaa,ADM3,3,48,DZA,48
49,400.613318879,400.976690685,399.324101706,405.551652373,406.090881348,404.11124878,408.670340076,408.950263977,408.013100215,402.020961517,402.60729248,401.653463028,ADM3,DZA_ADM3_1_3_3_49,Baghaï,ADM3,3,49,DZA,49
50,399.922614725,400.665837867,399.335625282,407.034750994,408.890136719,405.150686137,407.132995344,407.317558289,406.869870125,400.694861792,401.594851685,399.347614288,ADM3,DZA_ADM3_1_3_3_50,Hammam Bou Hadjar,ADM3,3,50,DZA,50
51,397.793143716,398.277195931,397.528484003,406.690487554,407.563424148,405.959568413,405.452819161,405.63611192,405.24136261,403.677921753,406.051513672,401.648078723,ADM3,DZA_ADM3_1_3_3_51,El Omaria,ADM3,3,51,DZA,51
52,399.635907509,400.381600376,398.89973849,406.515467423,408.370817057,404.214233398,406.820988509,407.821425698,406.367224713,402.342369441,402.596320757,401.905148048,ADM3,DZA_ADM3_1_3_3_52,Oued El Aneb,ADM3,3,52,DZA,52
53,400.554684158,401.338987562,399.517395019,404.15163956,405.081009157,402.703720585,407.174953257,408.271232605,405.996395874,400.656550218,401.211791371,399.233062744,ADM3,DZA_ADM3_1_3_3_53,Kherrouba,ADM3,3,53,DZA,53
54,399.05277189,400.214459737,397.871473867,405.591233954,405.695612125,405.490827288,406.618086551,406.987935384,406.26849928,400.974645448,401.897399155,400.078732361,ADM3,DZA_ADM3_1_3_3_54,Boumedfaa,ADM3,3,54,DZA,54
55,398.878163956,399.871148003,398.277195931,407.465937964,409.408026123,404.275648329,405.452296119,405.813754155,405.007845154,403.602188903,405.850316365,402.694200378,ADM3,DZA_ADM3_1_3_3_55,Baata,ADM3,3,55,DZA,55
56,396.686511208,398.750535461,395.416624705,402.011997229,405.045037842,399.575295586,406.939852601,409.091879951,406.016825358,402.162163424,404.687750498,400.775061035,ADM3,DZA_ADM3_1_3_3_56,Taougrite,ADM3,3,56,DZA,56
57,400.238811218,400.738572602,399.598328587,406.955839503,407.178098679,406.87008667,406.882183567,407.158346294,406.61234453,401.340519123,401.728883617,400.852481181,ADM3,DZA_ADM3_1_3_3_57,Bouzedjar,ADM3,3,57,DZA,57
58,400.94875382,401.953703617,400.303093544,405.955363243,406.146307281,405.770619652,406.77633137,407.570251465,405.926256561,399.631159344,401.410778046,398.898872376,ADM3,DZA_ADM3_1_3_3_58,Bendaoud,ADM3,3,58,DZA,58
59,400.688407912,401.080411242,400.292599765,405.245192689,405.464867728,405.071628147,408.25072396,408.925072951,407.749898275,403.081893819,404.332543945,402.223132414,ADM3,DZA_ADM3_1_3_3_59,Ain Naga,ADM3,3,59,DZA,59
60,400.805106467,401.464430351,400.33367742,406.14710858,407.871915169,403.331317847,406.825344499,407.032330205,406.380045573,401.381450087,401.829648844,401.023776516,ADM3,DZA_ADM3_1_3_3_60,Aoubellil,ADM3,3,60,DZA,60
61,400.265230112,401.154312134,399.654632569,405.76436675,408.53894261,404.709350586,406.360334363,409.90065511,402.245745993,404.445706917,406.032043457,401.435469976,ADM3,DZA_ADM3_1_3_3_61,Zerzour,ADM3,3,61,DZA,61
62,398.720566586,400.906110491,397.452850342,404.733365213,405.513930091,404.28181839,407.396061077,408.078521729,407.262453946,400.496839633,401.295266288,399.347614288,ADM3,DZA_ADM3_1_3_3_62,Tessala,ADM3,3,62,DZA,62
63,400.454998934,402.252960205,399.429115989,405.919777456,406.35889633,405.587728215,405.758303575,408.413007464,404.716593425,399.46890098,401.087515071,397.638992309,ADM3,DZA_ADM3_1_3_3_63,Sabra,ADM3,3,63,DZA,63
64,401.058024392,401.172131538,400.995703697,405.421853308,405.554438273,405.179094587,408.088113909,408.417928696,407.484233856,401.430685485,401.452293856,401.391121267,ADM3,DZA_ADM3_1_3_3_64,Yatafene,ADM3,3,64,DZA,64
65,397.014712867,398.073138646,395.416624705,404.547441488,405.444983231,402.510139408,408.866402137,409.336057875,407.935835097,404.333491115,404.687750498,402.962099287,ADM3,DZA_ADM3_1_3_3_65,Moussadek,ADM3,3,65,DZA,65
66,399.860722616,403.963685468,396.118499756,405.123953392,408.565223107,401.62694774,407.521967386,411.510925293,402.159076146,402.782249603,407.887128557,399.34751892,ADM3,DZA_ADM3_1_3_3_66,Illizi,ADM3,3,66,DZA,66
67,398.626559238,400.214459737,398.509931873,405.535079244,405.592584882,405.490827288,406.959447507,406.987935384,406.888174204,401.458165771,401.551509292,401.058863544,ADM3,DZA_ADM3_1_3_3_67,Oued Djer,ADM3,3,67,DZA,67
68,399.614357129,401.343773627,395.259674072,405.509318666,406.316838582,404.143238268,407.282546104,407.63385086,407.159583907,404.254144446,405.031084122,403.227903918,ADM3,DZA_ADM3_1_3_3_68,Ouled Khaled,ADM3,3,68,DZA,68
69,401.398374282,402.394924927,400.502237956,405.885273567,406.122891051,405.437040465,406.377973193,407.799994575,403.817596436,400.217046071,400.867526056,399.436332009,ADM3,DZA_ADM3_1_3_3_69,Ouled Rached,ADM3,3,69,DZA,69
70,398.949293065,399.226098008,398.485908508,407.496022364,407.784711444,407.285598833,407.918302127,408.418714636,407.353340149,401.567172865,402.07639567,401.263249447,ADM3,DZA_ADM3_1_3_3_70,El Marsa,ADM3,3,70,DZA,70
71,401.823373599,402.779008653,401.12839858,405.885776982,406.122891051,405.566013404,405.884655371,406.869355011,403.787029448,399.573784867,400.867526056,398.898872376,ADM3,DZA_ADM3_1_3_3_71,Mezdour,ADM3,3,71,DZA,71
72,400.252241272,401.28263855,399.405342102,404.904900707,405.241442558,404.194061279,406.583629456,407.808502197,405.294494629,402.633009573,403.448827801,401.544891357,ADM3,DZA_ADM3_1_3_3_72,Blidet Amor,ADM3,3,72,DZA,72
73,399.794056321,399.917145693,399.476165771,404.561098649,405.689498901,402.999595642,407.70362944,409.169395115,406.12662826,403.137782316,403.440460205,402.431724548,ADM3,DZA_ADM3_1_3_3_73,Selloua Anouna,ADM3,3,73,DZA,73
74,399.294766497,400.47535536,398.457940843,405.709294294,405.972556374,404.636840681,404.861350049,406.218457031,404.03805542,402.683075877,403.680504776,400.498622085,ADM3,DZA_ADM3_1_3_3_74,Sidi Ladjel,ADM3,3,74,DZA,74
75,399.286661581,399.668378397,398.867743705,407.048836103,407.339074337,406.061159406,407.202587922,407.613927205,404.878061599,400.192768391,400.505419526,399.591732407,ADM3,DZA_ADM3_1_3_3_75,Boulhaf Dir,ADM3,3,75,DZA,75
76,400.178287297,400.691988184,399.522028925,406.270298942,406.88625985,405.755461147,406.648245919,407.1419487,406.197991689,400.789887369,401.010602679,400.326673361,ADM3,DZA_ADM3_1_3_3_76,Hammamet,ADM3,3,76,DZA,76
77,399.187020303,400.04743991,398.589894613,407.370074043,409.195098877,405.475396963,405.717514145,406.448959931,404.85412318,400.228015158,401.025726318,399.660064697,ADM3,DZA_ADM3_1_3_3_77,El Aouinet,ADM3,3,77,DZA,77
78,397.474353126,398.510561625,396.806663513,405.496886489,405.584011468,405.392002651,406.679073503,406.987935384,405.780375069,402.200572678,403.132909139,401.288809584,ADM3,DZA_ADM3_1_3_3_78,El Affroun,ADM3,3,78,DZA,78
79,400.404444534,400.45514352,400.277534194,406.229021075,406.923114291,405.8886203,409.548430973,410.577840169,408.108657837,404.313086073,404.386927148,404.181979386,ADM3,DZA_ADM3_1_3_3_79,Tassadane Haddada,ADM3,3,79,DZA,79
80,398.799254282,400.282785415,397.786714994,404.562124049,406.554434204,402.736131556,407.346510005,408.706899256,406.233521337,404.498840269,405.341766357,403.724900857,ADM3,DZA_ADM3_1_3_3_80,Maamora,ADM3,3,80,DZA,80
81,400.399068202,401.317185059,399.512978836,405.77865723,405.914998827,405.642632025,405.965405687,406.33280445,405.222093217,399.861389527,400.572723193,399.36264597,ADM3,DZA_ADM3_1_3_3_81,Hoceinia,ADM3,3,81,DZA,81
82,398.757287849,400.4012146,396.584592379,406.12694856,407.092721378,404.595092773,407.671262308,408.988037109,406.744996314,401.964623928,403.170775641,400.609195807,ADM3,DZA_ADM3_1_3_3_82,Gosbat,ADM3,3,82,DZA,82
83,400.548704827,400.813453627,399.83347702,406.513419963,406.576558431,406.390948232,409.439234165,409.840753174,403.648423259,401.34886954,402.492048394,400.177786892,ADM3,DZA_ADM3_1_3_3_83,Freha,ADM3,3,83,DZA,83
84,402.237994609,402.818052165,402.03620135,405.43366402,405.719541423,405.235998535,404.583564947,405.584497134,404.128744761,399.250836458,399.693218413,398.314561208,ADM3,DZA_ADM3_1_3_3_84,Frikat,ADM3,3,84,DZA,84
85,399.836520869,400.073579205,399.451287796,405.655257986,407.286408924,404.395629883,406.165205557,406.250835545,406.049488445,402.446725861,402.870654817,402.195122012,ADM3,DZA_ADM3_1_3_3_85,El Hadjar,ADM3,3,85,DZA,85
86,400.339434429,400.342044979,400.309848196,407.03347437,407.039897881,406.960674579,407.380329822,408.242098345,407.304291426,404.033361519,404.074412876,404.029739341,ADM3,DZA_ADM3_1_3_3_86,Bordj Tahar,ADM3,3,86,DZA,86
87,399.784946995,400.153065999,399.011713664,404.653183097,405.560401501,404.338113885,408.448749475,410.16607666,407.389674595,405.316747442,406.659637451,402.786088381,ADM3,DZA_ADM3_1_3_3_87,Berriche,ADM3,3,87,DZA,87
88,399.019875062,399.914180029,398.048157937,406.062705003,406.403449611,405.64635066,406.113655291,406.980706624,405.573748742,404.033338194,404.665005832,403.975967407,ADM3,DZA_ADM3_1_3_3_88,Arzew,ADM3,3,88,DZA,88
89,399.018483926,399.545130548,398.766101837,405.077343235,408.283203125,403.817612259,406.157340797,406.475175337,405.685719676,400.756486099,401.58124811,400.226501465,ADM3,DZA_ADM3_1_3_3_89,Ain Sandel,ADM3,3,89,DZA,89
90,401.34500809,403.23181661,398.926307678,406.024851296,407.066271972,405.271418716,409.158999416,411.591359456,407.838722229,403.470481396,406.054701372,401.639807807,ADM3,DZA_ADM3_1_3_3_90,El Feidh,ADM3,3,90,DZA,90
91,400.085289425,400.457258102,398.93628422,405.710922602,405.776020284,405.586831697,406.845932566,407.433009556,406.353039551,400.4295468,401.26007923,400.085834281,ADM3,DZA_ADM3_1_3_3_91,Hannacha,ADM3,3,91,DZA,91
92,396.531920551,398.073138646,395.416624705,403.972472235,405.444983231,402.510139408,408.039009054,409.336057875,405.623745388,403.404755168,404.687750498,401.857895915,ADM3,DZA_ADM3_1_3_3_92,El Marsa,ADM3,3,92,DZA,92
93,400.51957371,401.161539612,400.009904862,406.017344979,406.148049927,405.664507039,407.261351601,408.816719055,406.167991638,399.373422166,400.148519155,399.006022273,ADM3,DZA_ADM3_1_3_3_93,Beni Douala,ADM3,3,93,DZA,93
94,401.393318315,401.897312809,400.717002079,406.169020314,407.063655853,405.154478836,405.544178286,406.061559041,404.403475444,404.941722974,405.175849551,404.793538204,ADM3,DZA_ADM3_1_3_3_94,Beni Maouche,ADM3,3,94,DZA,94
95,401.828876159,402.040419145,401.157436448,406.914570879,407.337392171,405.231990912,405.175904026,406.011446439,402.537392356,403.861974415,405.950927734,402.28849411,ADM3,DZA_ADM3_1_3_3_95,Bordj Bou Arreridj,ADM3,3,95,DZA,95
96,400.010274785,400.353359646,399.212310028,406.946555354,407.160217284,405.306344714,406.94045405,407.766436768,405.080090332,402.189357698,405.722239176,400.269638824,ADM3,DZA_ADM3_1_3_3_96,Bir Ghbalou,ADM3,3,96,DZA,96
97,399.966210656,402.133324363,397.149449666,404.614075922,406.44609422,400.786003113,407.330591284,410.524092796,404.676513672,402.861354081,403.717224121,401.862030029,ADM3,DZA_ADM3_1_3_3_97,Gueltat Sidi Saad,ADM3,3,97,DZA,97
98,399.262373294,402.483474731,396.612166185,406.186026848,407.158548991,405.843927673,407.78065487,408.402681623,406.653594971,402.279930043,404.529815674,400.951259613,ADM3,DZA_ADM3_1_3_3_98,Oran,ADM3,3,98,DZA,98
99,402.537234172,403.776672363,401.897312809,405.368864088,405.969510651,405.017782157,406.467942946,407.719642639,402.62757365,404.451592154,404.793538204,404.090088098,ADM3,DZA_ADM3_1_3_3_99,Bouhamza,ADM3,3,99,DZA,99
100,399.258566821,400.846923828,398.480197828,406.556727779,407.053158772,405.932574463,407.448871904,408.20091514,406.269790649,402.442150301,403.634280934,399.866546631,ADM3,DZA_ADM3_1_3_3_100,Hammam Sokhna,ADM3,3,100,DZA,100
101,399.91667533,400.188729531,399.744666341,407.151923764,407.531483968,406.972513951,409.90497658,411.119354248,408.579412333,403.183138184,404.110578288,402.886859288,ADM3,DZA_ADM3_1_3_3_101,Ahmed Rachedi,ADM3,3,101,DZA,101
102,400.445036905,402.078868866,399.645821236,404.796325553,405.227249993,403.473048284,406.086235207,408.341606988,404.727990842,403.925002186,405.121162923,401.289950741,ADM3,DZA_ADM3_1_3_3_102,Ain Ferah,ADM3,3,102,DZA,102
103,399.190979671,399.9624503,398.087920416,406.654152623,407.281485421,406.001837158,408.48188187,408.72549025,407.813706832,402.856388049,404.426251729,401.38264974,ADM3,DZA_ADM3_1_3_3_103,Oued Sly,ADM3,3,103,DZA,103
104,400.602607198,401.269362132,399.369287344,403.006297635,405.953128688,401.266070557,405.975534704,406.106564712,405.462155456,401.213789686,403.717295329,399.922401428,ADM3,DZA_ADM3_1_3_3_104,Boukram,ADM3,3,104,DZA,104
105,399.099417139,399.623519135,398.451123507,405.496152371,405.796867602,405.063903809,407.592422912,408.786520755,407.330070768,404.84530346,405.239220661,404.555264472,ADM3,DZA_ADM3_1_3_3_105,El Hassiane,ADM3,3,105,DZA,105
106,398.8508143,399.614664278,397.633432803,406.545606647,407.49842453,404.98403127,407.630562622,408.126671685,407.029129097,400.001316213,401.356384277,399.405178615,ADM3,DZA_ADM3_1_3_3_106,El Houidjbet,ADM3,3,106,DZA,106
107,401.30380635,402.223457167,400.52690882,407.487610543,408.906188965,406.386156454,407.079524428,409.746551514,405.691538761,402.629391943,405.4269477,401.398019409,ADM3,DZA_ADM3_1_3_3_107,Magra,ADM3,3,107,DZA,107
108,399.634081462,400.207624647,398.333172833,405.62775641,406.077883011,404.878408681,406.495425716,408.805852254,404.03805542,402.343009747,405.348045349,399.860361273,ADM3,DZA_ADM3_1_3_3_108,El Khemis,ADM3,3,108,DZA,108
109,400.199256961,401.060774485,399.642692901,406.580030469,407.953895338,405.153753735,406.075769076,407.973117313,405.576541501,400.468020205,401.412236532,400.031898499,ADM3,DZA_ADM3_1_3_3_109,El Belala,ADM3,3,109,DZA,109
110,402.186936239,402.592758178,401.887285586,404.12934481,406.139312744,403.292800531,407.101896194,409.011448452,405.509658814,403.339428914,404.001046498,402.436191813,ADM3,DZA_ADM3_1_3_3_110,Amieur,ADM3,3,110,DZA,110
111,401.918340967,403.776672363,399.00112915,406.184658649,406.527379529,405.626720319,405.326796978,408.92468123,402.194502398,403.65764839,404.411226856,402.188822562,ADM3,DZA_ADM3_1_3_3_111,Ighil Ali,ADM3,3,111,DZA,111
