asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
35,399.830817259,400.188942173,398.871530038,404.496162743,405.311420635,404.18830643,406.154212205,406.501383014,405.528009464,403.641918527,404.545791986,402.978883347,ADM2,LBR_ADM2_1_3_3_35,Firestone,ADM2,2,35,LBR,35
36,398.871862218,398.882851116,398.703034285,403.683795208,403.82454201,403.577391109,404.306624169,404.46697998,403.386446635,401.917725525,401.969821753,401.440587732,ADM2,LBR_ADM2_1_3_3_36,Forpoh,ADM2,2,36,LBR,36
37,401.707801438,403.88231005,401.315684916,406.056144881,406.559312948,405.070023193,407.509505563,408.414079666,406.873258464,403.182939996,403.906840588,402.851766187,ADM2,LBR_ADM2_1_3_3_37,Foya,ADM2,2,37,LBR,37
38,401.168696684,401.599822465,400.729318784,404.731345204,405.288012176,404.062800604,407.33110305,407.488797933,407.104052323,401.266254604,402.639348523,399.980590028,ADM2,LBR_ADM2_1_3_3_38,Fuamah,ADM2,2,38,LBR,38
39,401.136451005,401.681884766,401.008357615,406.513306903,407.070148798,406.054464929,406.131353512,406.919192272,404.786402324,404.226656728,404.596434783,403.804478745,ADM2,LBR_ADM2_1_3_3_39,Garr-Bain,ADM2,2,39,LBR,39
40,399.527725204,399.748377942,398.975538135,404.719102823,404.966550831,403.658631079,404.152275785,405.413727947,403.48488196,401.754261259,402.231546945,401.323386545,ADM2,LBR_ADM2_1_3_3_40,Garraway,ADM2,2,40,LBR,40
41,399.425550124,400.082812437,397.649011385,407.867080914,408.412138102,407.236586512,406.87443156,407.313015747,406.619711617,403.184856157,404.10295759,402.18152325,ADM2,LBR_ADM2_1_3_3_41,Garwula,ADM2,2,41,LBR,41
42,399.392290286,399.798952133,398.974964606,402.852618598,404.419734075,401.305073574,404.203023585,404.64833487,403.869247667,400.15672705,403.047592163,399.17417823,ADM2,LBR_ADM2_1_3_3_42,Gbao,ADM2,2,42,LBR,42
43,400.534848881,400.949326515,400.108629545,405.31408729,407.894413189,403.937294779,407.005963465,407.314906356,406.739805196,401.982952268,403.157974243,400.613494873,ADM2,LBR_ADM2_1_3_3_43,Gbarma,ADM2,2,43,LBR,43
44,398.408860869,398.53759334,398.170771734,403.686997296,403.901983191,403.368960798,405.111127396,406.676072378,404.236468962,402.026577903,402.487207392,401.743307865,ADM2,LBR_ADM2_1_3_3_44,Gbeapo,ADM2,2,44,LBR,44
45,400.918097276,401.940200404,400.746615093,407.484587122,407.754244863,407.091069257,407.675365353,408.40034148,406.581169037,403.602075037,404.350848606,401.963238186,ADM2,LBR_ADM2_1_3_3_45,Gbehlay-Geh,ADM2,2,45,LBR,45
46,400.00908971,400.348551432,398.44787773,403.033475093,404.320864077,401.861326241,405.039702502,405.637109484,404.582919188,400.241708188,401.236658188,399.240036011,ADM2,LBR_ADM2_1_3_3_46,Gbi & Doru,ADM2,2,46,LBR,46
47,399.820657863,400.252248128,399.419345778,402.571451938,404.106779028,401.36289196,404.722852727,405.413652868,404.289842393,400.570710285,401.586164777,399.360543993,ADM2,LBR_ADM2_1_3_3_47,Gboe-Ploe,ADM2,2,47,LBR,47
48,401.000305394,401.09554523,400.964673969,406.421818048,406.641978699,406.075385388,407.588071641,408.357850669,406.548298625,403.774159753,404.226438565,403.529251437,ADM2,LBR_ADM2_1_3_3_48,Gbor,ADM2,2,48,LBR,48
49,398.687351339,398.688658398,398.681470454,404.259095706,404.45916748,404.214628658,403.829513123,403.99565684,403.792586772,401.287887512,401.300613958,401.230627072,ADM2,LBR_ADM2_1_3_3_49,Gee,ADM2,2,49,LBR,49
50,400.622735581,401.176188296,399.436832004,405.275832248,405.666462603,404.788857322,406.221452234,406.715808793,405.470238514,401.532618928,402.564568862,400.583345737,ADM2,LBR_ADM2_1_3_3_50,Gibi,ADM2,2,50,LBR,50
51,397.829429317,398.160300255,397.411539008,403.960044067,404.694976806,403.083011477,409.569162889,410.382086848,407.655324582,403.363422403,403.693645354,402.788816883,ADM2,LBR_ADM2_1_3_3_51,Glaro,ADM2,2,51,LBR,51
52,397.82679747,398.146511326,397.411539008,402.338746079,404.197282473,400.970367431,409.970820945,410.893463977,408.347890662,403.349788906,403.737426758,402.853432291,ADM2,LBR_ADM2_1_3_3_52,Glio-Twarbo,ADM2,2,52,LBR,52
