asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
79,400.736391466,401.666900635,398.047237821,405.404943422,407.475798757,404.083451843,407.493331526,408.993748591,406.598898751,403.985378465,406.990753174,402.423823022,ADM2,TZA_ADM2_1_3_3_79,Rungwe,ADM2,2,79,TZA,79
80,399.116949755,401.152620951,397.995368509,401.838697655,403.167463091,401.01707628,406.590893515,408.528991699,405.746607854,401.166560415,403.458282471,398.853459897,ADM2,TZA_ADM2_1_3_3_80,Singida Urban,ADM2,2,80,TZA,80
81,398.98806852,400.302123479,397.655148862,405.539558601,406.727012634,404.939260864,407.782436455,408.395373137,407.273295859,402.98923517,403.140309133,402.85395922,ADM2,TZA_ADM2_1_3_3_81,Songea Urban,ADM2,2,81,TZA,81
82,400.021779481,400.307057517,399.556683918,405.118485593,405.232600621,405.010615898,406.893200637,407.884767231,406.30686103,402.942871993,405.075675964,401.824561297,ADM2,TZA_ADM2_1_3_3_82,Sumbawanga Urban,ADM2,2,82,TZA,82
83,398.792230771,401.139251709,397.900993347,404.024237325,405.386787415,403.386789824,407.108017135,408.513073674,405.567016602,401.965654485,403.563607352,401.07258606,ADM2,TZA_ADM2_1_3_3_83,Tandahimba,ADM2,2,83,TZA,83
84,399.135766593,400.278706868,397.248968506,404.660991018,404.831736124,404.23207065,408.016975176,408.943206787,406.903043959,401.553559577,402.853491211,400.950449139,ADM2,TZA_ADM2_1_3_3_84,Tanga Urban,ADM2,2,84,TZA,84
85,400.432353038,403.108795166,395.625854492,404.031990809,406.026611328,399.740958836,407.405179717,410.02090454,402.974082948,403.423132342,406.483276367,399.043395996,ADM2,TZA_ADM2_1_3_3_85,Ulanga,ADM2,2,85,TZA,85
86,399.062822186,400.231804984,398.077972412,403.851865823,405.203284645,402.732507879,405.239696445,407.897991783,403.811126709,402.256985731,402.882678223,401.500845632,ADM2,TZA_ADM2_1_3_3_86,Urambo,ADM2,2,86,TZA,86
87,399.066432576,399.442847403,398.735261706,404.370316272,405.88678978,403.595353481,405.662736834,407.21884487,404.514984131,402.485166438,402.884707665,401.818776685,ADM2,TZA_ADM2_1_3_3_87,Busega,ADM2,2,87,TZA,87
88,399.462431215,400.249145508,397.710065206,404.709911827,405.995857932,403.699920655,405.841412805,407.153105012,404.677891323,401.945867658,403.645935059,400.5597229,ADM2,TZA_ADM2_1_3_3_88,Chato,ADM2,2,88,TZA,88
89,400.742957851,404.727264404,398.994963455,403.926900214,404.828696511,403.325796005,406.724772167,407.481692921,406.071548462,403.067729747,404.793178558,402.009714762,ADM2,TZA_ADM2_1_3_3_89,Dodoma Urban,ADM2,2,89,TZA,89
90,400.758365729,401.513580322,399.473106293,403.812068193,404.970246829,402.211837769,406.225306142,407.139505768,405.394826324,402.07496132,403.908364432,397.429710389,ADM2,TZA_ADM2_1_3_3_90,Hai,ADM2,2,90,TZA,90
