asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
454,403.101545155,403.822954451,401.491723633,406.015199991,406.980494385,405.458778221,409.487531588,410.370911644,408.712676018,403.962814076,406.792388916,402.06084866,ADM2,NGA_ADM2_1_3_3_454,Mopa-Muro,ADM2,2,454,NGA,454
455,402.918034557,404.318918325,400.513728345,404.891907893,406.70576477,403.607487997,410.168090441,412.715270996,407.217796325,402.872565161,403.406391932,402.17427513,ADM2,NGA_ADM2_1_3_3_455,Ofu,ADM2,2,455,NGA,455
456,403.967706458,404.27339365,403.638456356,405.706905622,406.039078248,405.472479421,407.392577023,408.841685506,406.928112542,403.074348734,403.52715098,402.956012967,ADM2,NGA_ADM2_1_3_3_456,Ogori/Mangongo,ADM2,2,456,NGA,456
457,404.04717018,405.05955578,403.383961995,406.154770454,406.473575755,405.832442601,410.85102714,412.169921875,408.841685506,404.695441802,405.592367117,403.52715098,ADM2,NGA_ADM2_1_3_3_457,Okehi,ADM2,2,457,NGA,457
458,404.268023126,404.559948339,403.638456356,405.412762131,406.039078248,404.733839844,409.118085203,410.250073081,406.928112542,403.159013901,403.52715098,402.701847704,ADM2,NGA_ADM2_1_3_3_458,Okene,ADM2,2,458,NGA,458
459,400.802089307,402.428924085,398.892246246,407.13081147,408.707379149,404.9654363,408.514213,409.016513683,407.635971069,403.032119634,403.398962402,402.591315601,ADM2,NGA_ADM2_1_3_3_459,Olamabolo,ADM2,2,459,NGA,459
460,400.097831878,402.601222447,398.092575073,404.425681169,404.867889404,403.225107829,406.378091876,407.631187439,405.126922607,403.390557187,405.472717866,401.508636475,ADM2,NGA_ADM2_1_3_3_460,Omala,ADM2,2,460,NGA,460
461,403.193391793,404.449157715,401.491723633,405.980273106,407.004947316,404.864649348,409.42715894,410.754654549,408.339255497,404.703829246,407.837852478,402.059926351,ADM2,NGA_ADM2_1_3_3_461,Yagba East,ADM2,2,461,NGA,461
462,403.326170161,403.935841487,403.05048898,406.354409429,406.748649467,405.552485947,409.873438807,410.792084831,408.851397799,404.442489802,409.290374756,401.267440796,ADM2,NGA_ADM2_1_3_3_462,Yagba West,ADM2,2,462,NGA,462
463,401.677287491,402.745036732,399.553331241,405.69129312,406.033774743,405.268518066,409.653965533,410.829986572,407.232321603,403.037071647,404.919036866,401.245910645,ADM2,NGA_ADM2_1_3_3_463,Asa,ADM2,2,463,NGA,463
464,402.339280677,404.592562865,399.50222168,406.600347371,407.474337606,405.949579148,408.272660795,409.426253695,407.595213767,403.540824679,406.110345459,398.999456788,ADM2,NGA_ADM2_1_3_3_464,Edu,ADM2,2,464,NGA,464
465,402.98143374,403.270999717,402.48130188,405.833959046,406.249433469,405.629134122,410.643421752,411.325134277,409.802458623,407.242712031,409.290374756,405.435214451,ADM2,NGA_ADM2_1_3_3_465,Ekiti,ADM2,2,465,NGA,465
466,403.090255088,404.57008667,401.283294677,406.400928583,407.020414063,405.81693555,408.142338718,410.058609938,406.980332808,404.167986789,406.110345459,401.562263041,ADM2,NGA_ADM2_1_3_3_466,Ifelodun,ADM2,2,466,NGA,466
467,402.939592755,403.576507568,402.205652179,406.245919823,406.536575318,405.692669678,407.802068395,408.74726937,407.092012348,404.355391055,405.433264838,402.555205169,ADM2,NGA_ADM2_1_3_3_467,Ilorin East,ADM2,2,467,NGA,467
468,402.731808698,403.16077215,402.205652179,406.028335514,406.14687741,405.692669678,407.701211558,408.74726937,406.980332808,403.014069474,404.91668023,402.544230144,ADM2,NGA_ADM2_1_3_3_468,Ilorin South,ADM2,2,468,NGA,468
469,402.315754723,402.745036732,401.209388733,405.816673451,405.952028455,405.480593872,408.81778092,409.630737651,408.445867712,403.622310276,404.919036866,402.555205169,ADM2,NGA_ADM2_1_3_3_469,Ilorin West,ADM2,2,469,NGA,469
470,402.79607174,403.011136818,402.48130188,405.88961361,406.07283881,405.655051862,408.389907213,409.910911158,407.676311648,404.124339028,405.679754638,402.899073283,ADM2,NGA_ADM2_1_3_3_470,Irepodun,ADM2,2,470,NGA,470
471,402.962661261,403.086742401,402.841065979,406.108923069,406.282792508,405.910955122,408.637385545,409.802458623,407.676311648,404.55510315,405.679754638,403.412794325,ADM2,NGA_ADM2_1_3_3_471,Isin,ADM2,2,471,NGA,471
472,400.392652693,404.606915283,392.689056396,405.75824616,407.760040283,404.601104736,409.808262876,413.345947266,405.72116089,404.169888705,409.524703979,402.618286133,ADM2,NGA_ADM2_1_3_3_472,Kaiama,ADM2,2,472,NGA,472
473,402.510267295,405.294067383,395.028839111,406.006375525,407.050329264,404.601104736,408.439542331,410.358910301,406.91105652,404.802454596,406.110345459,399.730143829,ADM2,NGA_ADM2_1_3_3_473,Moro,ADM2,2,473,NGA,473
474,402.726308195,402.779646873,402.70404129,405.733286732,405.886920116,405.701001423,408.351631836,408.807729721,408.122804622,402.653208319,403.038337707,402.385352241,ADM2,NGA_ADM2_1_3_3_474,Offa,ADM2,2,474,NGA,474
475,403.024365834,403.209580612,402.48130188,406.080597406,406.422761641,405.680232906,410.008717362,410.792084831,409.169196453,405.852464487,408.387719726,403.071421305,ADM2,NGA_ADM2_1_3_3_475,Oke-Ero,ADM2,2,475,NGA,475
476,402.663999316,402.779646873,402.356896294,405.717172938,405.918496619,405.474793942,408.509711301,409.481815338,408.111965139,402.46782903,403.077552795,401.299575806,ADM2,NGA_ADM2_1_3_3_476,Oyun,ADM2,2,476,NGA,476
